p_0,p_1,p_2,p_3,p_4,p_5,p_6,libres,ocupados,hora,dia_semana
0,0,1,0,0,1,1,4,3,509,1
0,0,1,0,0,1,1,4,3,508,1
0,0,1,0,0,1,1,4,3,507,1
1,0,1,0,0,1,0,4,3,634,4
1,0,1,0,0,1,0,4,3,635,4
1,0,1,0,0,1,0,4,3,636,4
1,0,1,0,0,1,0,4,3,637,4
1,0,1,0,0,1,0,4,3,638,4
1,0,1,0,0,1,0,4,3,639,4
1,0,1,0,0,1,0,4,3,640,4
1,0,1,0,0,1,0,4,3,641,4
1,0,1,0,0,1,0,4,3,642,4
1,0,1,0,0,1,0,4,3,643,4
1,0,1,0,0,1,0,4,3,644,4
1,0,1,0,0,1,0,4,3,633,4
1,0,1,0,0,1,0,4,3,645,4
1,0,1,0,0,1,0,4,3,647,4
1,0,1,0,0,1,0,4,3,648,4
1,0,1,0,0,1,0,4,3,649,4
1,0,1,0,0,1,0,4,3,650,4
1,0,1,0,0,1,0,4,3,651,4
1,0,1,0,0,1,0,4,3,652,4
1,0,1,0,0,1,0,4,3,653,4
1,0,1,0,0,1,0,4,3,654,4
1,0,1,0,0,1,0,4,3,655,4
1,0,1,0,0,1,0,4,3,656,4
1,0,1,0,0,1,0,4,3,657,4
1,0,1,0,0,1,0,4,3,646,4
0,1,1,0,0,1,0,4,3,560,4
1,0,1,0,0,1,0,4,3,632,4
1,0,1,0,0,1,0,4,3,631,4
0,0,1,0,0,1,1,4,3,506,1
1,1,0,0,1,0,0,4,3,1160,0
1,1,0,0,1,0,0,4,3,1156,0
1,1,0,0,1,0,0,4,3,1155,0
1,0,1,0,0,1,0,4,3,613,4
1,0,1,0,0,1,0,4,3,614,4
1,0,1,0,0,1,0,4,3,615,4
1,0,1,0,0,1,0,4,3,616,4
1,0,1,0,0,1,0,4,3,617,4
1,0,1,0,0,1,0,4,3,618,4
1,0,1,0,0,1,0,4,3,619,4
0,1,0,1,1,0,0,4,3,1130,0
0,1,0,1,1,0,0,4,3,1146,0
1,0,1,0,0,1,0,4,3,621,4
1,0,1,0,0,1,0,4,3,622,4
1,0,1,0,0,1,0,4,3,623,4
1,0,1,0,0,1,0,4,3,624,4
1,0,1,0,0,1,0,4,3,625,4
1,0,1,0,0,1,0,4,3,626,4
1,0,1,0,0,1,0,4,3,627,4
0,1,0,1,1,0,0,4,3,1135,0
1,0,1,0,0,1,0,4,3,628,4
1,0,1,0,0,1,0,4,3,629,4
1,0,1,0,0,1,0,4,3,630,4
1,0,1,0,0,1,0,4,3,620,4
1,1,0,0,1,0,0,4,3,1193,1
1,1,0,0,1,0,0,4,3,1194,1
1,1,0,0,1,0,0,4,3,1195,1
1,1,1,0,0,0,0,4,3,711,2
1,1,1,0,0,0,0,4,3,712,2
1,1,1,0,0,0,0,4,3,713,2
1,1,1,0,0,0,0,4,3,714,2
1,1,1,0,0,0,0,4,3,715,2
1,1,1,0,0,0,0,4,3,716,2
1,1,1,0,0,0,0,4,3,717,2
1,1,1,0,0,0,0,4,3,718,2
1,1,1,0,0,0,0,4,3,719,2
1,1,1,0,0,0,0,4,3,720,2
1,1,1,0,0,0,0,4,3,721,2
1,1,1,0,0,0,0,4,3,722,2
1,1,1,0,0,0,0,4,3,723,2
1,1,1,0,0,0,0,4,3,724,2
1,1,1,0,0,0,0,4,3,725,2
1,1,1,0,0,0,0,4,3,726,2
1,1,1,0,0,0,0,4,3,727,2
1,1,1,0,0,0,0,4,3,728,2
1,1,1,0,0,0,0,4,3,729,2
1,1,1,0,0,0,0,4,3,730,2
0,1,1,0,0,0,1,4,3,1012,2
1,1,1,0,0,0,0,4,3,731,2
1,1,1,0,0,0,0,4,3,732,2
1,1,1,0,0,0,0,4,3,710,2
1,1,1,0,0,0,0,4,3,709,2
1,1,1,0,0,0,0,4,3,708,2
1,1,1,0,0,0,0,4,3,707,2
0,1,1,0,0,0,1,4,3,1023,2
0,1,1,0,0,0,1,4,3,1022,2
0,1,1,0,0,0,1,4,3,1021,2
0,1,1,0,0,0,1,4,3,1020,2
0,1,1,0,0,0,1,4,3,1019,2
0,1,1,0,0,0,1,4,3,1018,2
0,1,1,0,0,0,1,4,3,1017,2
0,1,1,0,0,0,1,4,3,1016,2
0,1,1,0,0,0,1,4,3,1015,2
0,1,1,0,0,0,1,4,3,1013,2
1,1,1,0,0,0,0,4,3,693,2
1,1,1,0,0,0,0,4,3,733,2
1,1,1,0,0,0,0,4,3,694,2
1,1,1,0,0,0,0,4,3,696,2
1,1,1,0,0,0,0,4,3,697,2
1,1,1,0,0,0,0,4,3,698,2
1,1,1,0,0,0,0,4,3,699,2
1,1,1,0,0,0,0,4,3,700,2
1,1,1,0,0,0,0,4,3,701,2
1,1,1,0,0,0,0,4,3,702,2
1,1,1,0,0,0,0,4,3,703,2
1,1,1,0,0,0,0,4,3,704,2
1,1,1,0,0,0,0,4,3,705,2
1,1,1,0,0,0,0,4,3,706,2
1,1,1,0,0,0,0,4,3,695,2
0,1,1,0,0,0,1,4,3,1024,2
1,1,1,0,0,0,0,4,3,734,2
1,1,1,0,0,0,0,4,3,736,2
1,1,1,0,0,0,0,4,3,765,2
1,1,1,0,0,0,0,4,3,766,2
1,1,1,0,0,0,0,4,3,767,2
1,1,1,0,0,0,0,4,3,768,2
1,1,1,0,0,0,0,4,3,769,2
1,1,1,0,0,0,0,4,3,770,2
1,1,1,0,0,0,0,4,3,771,2
1,1,1,0,0,0,0,4,3,772,2
1,1,1,0,0,0,0,4,3,773,2
1,1,1,0,0,0,0,4,3,774,2
1,0,0,0,1,1,0,4,3,1045,2
1,0,0,0,1,1,0,4,3,1046,2
1,0,0,0,1,1,0,4,3,1047,2
1,0,0,0,1,1,0,4,3,1048,2
1,0,0,0,1,1,0,4,3,1049,2
1,0,0,0,1,1,0,4,3,1050,2
1,0,0,0,1,1,0,4,3,1051,2
1,0,0,0,1,1,0,4,3,1052,2
1,0,0,0,1,1,0,4,3,1053,2
1,0,0,0,1,1,0,4,3,1054,2
1,0,0,0,1,1,0,4,3,1055,2
1,0,0,0,1,1,0,4,3,1056,2
1,0,0,0,1,1,0,4,3,1057,2
1,1,1,0,0,0,0,4,3,764,2
1,1,1,0,0,0,0,4,3,763,2
1,1,1,0,0,0,0,4,3,762,2
1,1,1,0,0,0,0,4,3,761,2
1,1,1,0,0,0,0,4,3,737,2
1,1,1,0,0,0,0,4,3,738,2
1,1,1,0,0,0,0,4,3,739,2
1,1,1,0,0,0,0,4,3,740,2
1,1,1,0,0,0,0,4,3,741,2
1,1,1,0,0,0,0,4,3,742,2
1,1,1,0,0,0,0,4,3,743,2
1,1,1,0,0,0,0,4,3,744,2
1,1,1,0,0,0,0,4,3,745,2
1,1,1,0,0,0,0,4,3,746,2
1,1,1,0,0,0,0,4,3,747,2
1,1,1,0,0,0,0,4,3,735,2
1,1,1,0,0,0,0,4,3,748,2
1,1,1,0,0,0,0,4,3,750,2
1,1,1,0,0,0,0,4,3,751,2
1,1,1,0,0,0,0,4,3,752,2
1,1,1,0,0,0,0,4,3,753,2
1,1,1,0,0,0,0,4,3,754,2
1,1,1,0,0,0,0,4,3,755,2
1,1,1,0,0,0,0,4,3,756,2
1,1,1,0,0,0,0,4,3,757,2
1,1,1,0,0,0,0,4,3,758,2
1,1,1,0,0,0,0,4,3,759,2
1,1,1,0,0,0,0,4,3,760,2
1,1,1,0,0,0,0,4,3,749,2
0,1,1,0,0,0,1,4,3,1025,2
0,1,1,0,0,0,1,4,3,1026,2
0,1,1,0,0,0,1,4,3,1027,2
1,0,1,0,1,0,0,4,3,1142,1
1,0,1,0,1,0,0,4,3,1143,1
1,0,1,0,1,0,0,4,3,1144,1
1,0,1,0,1,0,0,4,3,1145,1
1,0,1,0,1,0,0,4,3,1146,1
1,0,1,0,1,0,0,4,3,1147,1
1,0,1,0,1,0,0,4,3,1148,1
1,0,1,0,1,0,0,4,3,1149,1
1,0,1,0,1,0,0,4,3,1150,1
1,0,1,0,1,0,0,4,3,1151,1
1,0,1,0,1,0,0,4,3,1152,1
1,0,1,0,1,0,0,4,3,1153,1
1,0,1,0,1,0,0,4,3,1154,1
1,0,1,0,1,0,0,4,3,1155,1
1,0,1,0,1,0,0,4,3,1156,1
1,0,1,0,1,0,0,4,3,1157,1
1,0,1,0,1,0,0,4,3,1158,1
1,0,1,0,1,0,0,4,3,1159,1
1,0,1,0,1,0,0,4,3,1160,1
1,0,1,0,1,0,0,4,3,1161,1
1,0,1,0,1,0,0,4,3,1162,1
1,0,1,0,1,0,0,4,3,1163,1
1,0,1,0,1,0,0,4,3,1164,1
1,0,1,0,1,0,0,4,3,1141,1
1,0,1,0,1,0,0,4,3,1140,1
1,0,1,0,1,0,0,4,3,1139,1
1,0,1,0,1,0,0,4,3,1138,1
0,1,1,0,0,0,1,4,3,1240,2
0,1,1,0,0,0,1,4,3,1239,2
0,1,1,0,0,0,1,4,3,1238,2
0,1,1,0,0,0,1,4,3,1237,2
0,1,1,0,0,0,1,4,3,1235,2
0,1,1,0,0,0,1,4,3,1234,2
0,1,1,0,0,0,1,4,3,1232,2
0,1,1,0,0,0,1,4,3,1231,2
0,1,1,0,0,0,1,4,3,1230,2
0,1,1,0,0,0,1,4,3,1229,2
0,1,1,0,0,0,1,4,3,1228,2
1,0,1,0,1,0,0,4,3,1165,1
0,1,1,0,0,0,1,4,3,1223,2
0,1,1,0,0,0,1,4,3,1197,2
0,1,1,0,0,0,1,4,3,1196,2
1,0,1,0,1,0,0,4,3,1129,1
1,0,1,0,1,0,0,4,3,1130,1
1,0,1,0,1,0,0,4,3,1131,1
1,0,1,0,1,0,0,4,3,1132,1
1,0,1,0,1,0,0,4,3,1133,1
1,0,1,0,1,0,0,4,3,1134,1
1,0,1,0,1,0,0,4,3,1135,1
1,0,1,0,1,0,0,4,3,1136,1
1,0,1,0,1,0,0,4,3,1137,1
0,1,1,0,0,0,1,4,3,1198,2
1,0,1,0,1,0,0,4,3,1166,1
1,0,1,0,1,0,0,4,3,1167,1
1,0,1,0,1,0,0,4,3,1168,1
1,0,1,1,0,0,0,4,3,532,2
1,0,1,1,0,0,0,4,3,533,2
1,0,1,1,0,0,0,4,3,534,2
1,0,1,1,0,0,0,4,3,535,2
1,0,1,1,0,0,0,4,3,536,2
1,0,1,1,0,0,0,4,3,537,2
1,0,1,1,0,0,0,4,3,538,2
1,0,1,1,0,0,0,4,3,539,2
1,0,1,1,0,0,0,4,3,540,2
1,0,1,1,0,0,0,4,3,541,2
1,0,1,1,0,0,0,4,3,542,2
1,0,1,1,0,0,0,4,3,531,2
1,0,1,1,0,0,0,4,3,543,2
1,0,1,1,0,0,0,4,3,545,2
1,0,1,1,0,0,0,4,3,546,2
1,0,1,1,0,0,0,4,3,547,2
1,0,1,1,0,0,0,4,3,548,2
1,0,1,1,0,0,0,4,3,549,2
1,0,1,1,0,0,0,4,3,550,2
0,1,1,0,0,0,1,4,3,1032,2
0,1,1,0,0,0,1,4,3,1031,2
0,1,1,0,0,0,1,4,3,1030,2
0,1,1,0,0,0,1,4,3,1029,2
0,1,1,0,0,0,1,4,3,1028,2
1,0,1,1,0,0,0,4,3,544,2
1,0,0,0,1,1,0,4,3,1058,2
1,0,1,1,0,0,0,4,3,530,2
1,0,1,1,0,0,0,4,3,528,2
1,0,1,0,1,0,0,4,3,1169,1
1,0,1,0,1,0,0,4,3,1170,1
1,0,1,0,1,0,0,4,3,1171,1
1,0,1,0,1,0,0,4,3,1172,1
1,0,1,0,1,0,0,4,3,1173,1
1,0,1,0,1,0,0,4,3,1174,1
1,0,1,0,1,0,0,4,3,1175,1
1,0,1,0,1,0,0,4,3,1176,1
1,0,1,0,1,0,0,4,3,1177,1
1,0,1,0,1,0,0,4,3,1178,1
1,0,1,0,1,0,0,4,3,1179,1
1,0,1,1,0,0,0,4,3,529,2
1,0,1,0,1,0,0,4,3,1180,1
1,0,0,1,1,0,0,4,3,480,2
1,0,0,1,1,0,0,4,3,481,2
1,0,0,1,1,0,0,4,3,482,2
1,0,0,1,1,0,0,4,3,483,2
1,0,0,1,1,0,0,4,3,484,2
1,0,0,1,1,0,0,4,3,485,2
1,0,0,1,1,0,0,4,3,486,2
1,0,0,1,1,0,0,4,3,487,2
1,0,0,1,1,0,0,4,3,488,2
1,0,0,1,1,0,0,4,3,489,2
1,0,0,1,1,0,0,4,3,491,2
1,0,1,0,1,0,0,4,3,1181,1
1,0,0,0,1,1,0,4,3,1059,2
1,0,0,0,1,1,0,4,3,1060,2
1,0,0,0,1,1,0,4,3,1061,2
0,1,1,0,1,0,0,4,3,550,3
0,1,1,0,1,0,0,4,3,551,3
0,1,1,0,1,0,0,4,3,552,3
0,1,1,0,1,0,0,4,3,553,3
0,1,1,0,1,0,0,4,3,554,3
0,1,1,0,1,0,0,4,3,555,3
0,1,1,0,1,0,0,4,3,556,3
0,1,1,0,1,0,0,4,3,557,3
0,1,1,0,1,0,0,4,3,558,3
0,1,1,0,1,0,0,4,3,559,3
0,1,1,0,1,0,0,4,3,560,3
0,1,1,0,1,0,0,4,3,561,3
0,1,1,0,1,0,0,4,3,562,3
0,1,1,0,1,0,0,4,3,563,3
0,1,1,0,1,0,0,4,3,564,3
0,1,1,0,1,0,0,4,3,565,3
0,1,1,0,1,0,0,4,3,566,3
0,1,1,0,1,0,0,4,3,567,3
0,1,1,0,1,0,0,4,3,568,3
0,1,1,0,1,0,0,4,3,569,3
0,1,1,0,1,0,0,4,3,570,3
0,1,1,0,1,0,0,4,3,571,3
0,1,1,0,1,0,0,4,3,572,3
0,1,1,0,1,0,0,4,3,549,3
0,1,1,0,1,0,0,4,3,548,3
0,1,1,0,1,0,0,4,3,547,3
0,1,1,0,1,0,0,4,3,546,3
0,1,1,0,1,0,0,4,3,522,3
0,1,1,0,1,0,0,4,3,523,3
0,1,1,0,1,0,0,4,3,524,3
0,1,1,0,1,0,0,4,3,525,3
0,1,1,0,1,0,0,4,3,526,3
0,1,1,0,1,0,0,4,3,527,3
0,1,1,0,1,0,0,4,3,528,3
0,1,1,0,1,0,0,4,3,529,3
0,1,1,0,1,0,0,4,3,530,3
0,1,1,0,1,0,0,4,3,531,3
0,1,1,0,1,0,0,4,3,532,3
0,1,1,0,1,0,0,4,3,573,3
0,1,1,0,1,0,0,4,3,533,3
0,1,1,0,1,0,0,4,3,535,3
0,1,1,0,1,0,0,4,3,536,3
0,1,1,0,1,0,0,4,3,537,3
0,1,1,0,1,0,0,4,3,538,3
0,1,1,0,1,0,0,4,3,539,3
0,1,1,0,1,0,0,4,3,540,3
0,1,1,0,1,0,0,4,3,541,3
0,1,1,0,1,0,0,4,3,542,3
0,1,1,0,1,0,0,4,3,543,3
0,1,1,0,1,0,0,4,3,544,3
0,1,1,0,1,0,0,4,3,545,3
0,1,1,0,1,0,0,4,3,534,3
0,1,1,0,1,0,0,4,3,574,3
0,1,1,0,1,0,0,4,3,575,3
0,1,1,0,1,0,0,4,3,576,3
1,1,0,0,1,0,0,4,3,1219,1
1,1,0,0,1,0,0,4,3,1218,1
1,1,0,0,1,0,0,4,3,1217,1
1,1,0,0,1,0,0,4,3,1216,1
1,1,0,0,1,0,0,4,3,1215,1
1,1,0,0,1,0,0,4,3,1214,1
1,1,0,0,1,0,0,4,3,1213,1
1,1,0,0,1,0,0,4,3,1212,1
1,1,0,0,1,0,0,4,3,1211,1
1,1,0,0,1,0,0,4,3,1210,1
1,1,0,0,1,0,0,4,3,1209,1
0,0,1,1,0,1,0,4,3,509,2
1,1,0,0,1,0,0,4,3,1208,1
1,1,0,0,1,0,0,4,3,1206,1
1,1,0,0,1,0,0,4,3,1205,1
1,1,0,0,1,0,0,4,3,1204,1
1,1,0,0,1,0,0,4,3,1203,1
1,1,0,0,1,0,0,4,3,1202,1
1,1,0,0,1,0,0,4,3,1201,1
1,1,0,0,1,0,0,4,3,1200,1
1,1,0,0,1,0,0,4,3,1199,1
1,1,0,0,1,0,0,4,3,1198,1
1,1,0,0,1,0,0,4,3,1197,1
1,1,0,0,1,0,0,4,3,1196,1
1,1,0,0,1,0,0,4,3,1207,1
0,1,1,0,1,0,0,4,3,521,3
0,0,1,1,0,1,0,4,3,510,2
0,0,1,1,0,1,0,4,3,513,2
0,1,1,0,1,0,0,4,3,577,3
0,1,1,0,1,0,0,4,3,578,3
0,1,1,0,1,0,0,4,3,579,3
0,1,1,0,1,0,0,4,3,582,3
0,1,1,0,1,0,0,4,3,588,3
0,1,1,0,1,0,0,4,3,590,3
0,1,1,0,1,0,0,4,3,593,3
0,1,1,0,1,0,0,4,3,598,3
0,1,1,0,1,0,0,4,3,608,3
0,1,1,0,1,0,0,4,3,612,3
0,1,1,0,1,0,0,4,3,616,3
0,0,1,1,0,1,0,4,3,511,2
0,1,1,0,1,0,0,4,3,617,3
0,0,1,1,0,1,0,4,3,524,2
0,0,1,1,0,1,0,4,3,523,2
0,0,1,1,0,1,0,4,3,522,2
0,0,1,1,0,1,0,4,3,521,2
0,0,1,1,0,1,0,4,3,520,2
0,0,1,1,0,1,0,4,3,519,2
0,0,1,1,0,1,0,4,3,518,2
0,0,1,1,0,1,0,4,3,517,2
0,0,1,1,0,1,0,4,3,516,2
0,0,1,1,0,1,0,4,3,515,2
0,0,1,1,0,1,0,4,3,514,2
0,1,1,0,1,0,0,4,3,619,3
0,1,1,0,0,0,1,4,3,1244,2
0,1,1,0,1,0,0,4,3,520,3
0,0,1,1,0,1,0,4,3,774,2
0,1,1,0,0,0,1,4,3,1007,2
0,1,1,0,0,0,1,4,3,1006,2
0,1,1,0,0,0,1,4,3,1005,2
0,1,1,0,0,0,1,4,3,1004,2
0,1,1,0,0,0,1,4,3,1003,2
0,1,1,0,0,0,1,4,3,1002,2
1,0,0,0,1,1,0,4,3,1281,2
1,0,0,0,1,1,0,4,3,1282,2
1,0,0,0,1,1,0,4,3,1283,2
1,0,0,0,1,1,0,4,3,1284,2
1,0,0,0,1,1,0,4,3,1285,2
1,0,0,0,1,1,0,4,3,1286,2
1,0,0,0,1,1,0,4,3,1287,2
1,0,0,0,1,1,0,4,3,1288,2
1,0,0,0,1,1,0,4,3,1289,2
1,0,0,0,1,1,0,4,3,1290,2
1,0,0,0,1,1,0,4,3,1291,2
1,0,0,0,1,1,0,4,3,1292,2
1,0,0,0,1,1,0,4,3,1293,2
1,0,0,0,1,1,0,4,3,1294,2
1,0,0,0,1,1,0,4,3,1295,2
1,0,0,0,1,1,0,4,3,1296,2
1,0,0,0,1,1,0,4,3,1297,2
0,1,1,0,0,0,1,4,3,1008,2
0,1,1,0,0,0,1,4,3,1009,2
0,1,1,0,0,0,1,4,3,1010,2
0,1,1,0,0,0,1,4,3,1011,2
1,0,0,0,1,1,0,4,3,1062,2
1,0,0,0,1,1,0,4,3,1063,2
1,0,0,0,1,1,0,4,3,1064,2
1,0,0,0,1,1,0,4,3,1065,2
1,0,0,0,1,1,0,4,3,1066,2
1,0,0,0,1,1,0,4,3,1067,2
1,0,0,0,1,1,0,4,3,1068,2
1,0,0,0,1,1,0,4,3,1069,2
1,0,0,0,1,1,0,4,3,1070,2
1,0,0,0,1,1,0,4,3,1071,2
1,0,0,0,1,1,0,4,3,1072,2
1,0,0,0,1,1,0,4,3,1298,2
1,0,0,0,1,1,0,4,3,1073,2
1,0,0,0,1,1,0,4,3,1075,2
1,0,0,0,1,1,0,4,3,1076,2
1,0,0,0,1,1,0,4,3,1077,2
1,0,0,0,1,1,0,4,3,1078,2
1,0,0,0,1,1,0,4,3,1079,2
1,0,0,0,1,1,0,4,3,1080,2
1,0,0,0,1,1,0,4,3,1081,2
1,0,0,0,1,1,0,4,3,1082,2
1,0,0,0,1,1,0,4,3,1083,2
1,0,0,0,1,1,0,4,3,1084,2
1,0,0,0,1,1,0,4,3,1085,2
1,0,0,0,1,1,0,4,3,1074,2
1,0,0,0,1,1,0,4,3,1299,2
1,0,0,0,1,1,0,4,3,1300,2
1,0,0,0,1,1,0,4,3,1301,2
0,0,1,1,0,1,0,4,3,799,2
0,0,1,1,0,1,0,4,3,798,2
0,0,1,1,0,1,0,4,3,797,2
0,0,1,1,0,1,0,4,3,796,2
0,0,1,1,0,1,0,4,3,795,2
0,0,1,1,0,1,0,4,3,794,2
0,0,1,1,0,1,0,4,3,793,2
0,0,1,1,0,1,0,4,3,792,2
0,0,1,1,0,1,0,4,3,791,2
0,0,1,1,0,1,0,4,3,790,2
0,0,1,1,0,1,0,4,3,789,2
0,0,1,1,0,1,0,4,3,800,2
0,0,1,1,0,1,0,4,3,788,2
0,0,1,1,0,1,0,4,3,785,2
0,0,1,1,0,1,0,4,3,784,2
0,0,1,1,0,1,0,4,3,783,2
0,0,1,1,0,1,0,4,3,782,2
0,0,1,1,0,1,0,4,3,781,2
0,0,1,1,0,1,0,4,3,780,2
0,0,1,1,0,1,0,4,3,779,2
0,0,1,1,0,1,0,4,3,778,2
0,0,1,1,0,1,0,4,3,777,2
0,0,1,1,0,1,0,4,3,776,2
0,0,1,1,0,1,0,4,3,775,2
0,0,1,1,0,1,0,4,3,786,2
0,1,1,0,1,0,0,4,3,519,3
0,0,1,1,0,1,0,4,3,801,2
0,0,1,1,0,1,0,4,3,886,2
1,0,0,0,1,1,0,4,3,1302,2
1,0,0,0,1,1,0,4,3,1303,2
1,0,0,0,1,1,0,4,3,1304,2
0,1,1,0,1,0,0,4,3,505,3
0,1,1,0,1,0,0,4,3,506,3
0,1,1,0,1,0,0,4,3,507,3
0,1,1,0,1,0,0,4,3,508,3
0,1,1,0,1,0,0,4,3,509,3
0,1,1,0,1,0,0,4,3,510,3
0,1,1,0,1,0,0,4,3,512,3
0,1,1,0,1,0,0,4,3,513,3
0,0,1,1,0,1,0,4,3,885,2
0,1,1,0,1,0,0,4,3,514,3
0,1,1,0,1,0,0,4,3,516,3
0,1,1,0,1,0,0,4,3,517,3
0,1,1,0,1,0,0,4,3,518,3
0,1,1,0,0,1,0,4,3,897,2
0,1,1,0,0,1,0,4,3,896,2
0,1,1,0,0,1,0,4,3,895,2
0,1,1,0,0,1,0,4,3,894,2
0,1,1,0,0,1,0,4,3,893,2
0,1,1,0,0,1,0,4,3,892,2
0,0,1,1,0,1,0,4,3,888,2
0,0,1,1,0,1,0,4,3,887,2
0,1,1,0,1,0,0,4,3,515,3
0,0,1,1,1,0,0,4,3,1030,4
1,1,0,1,0,0,0,4,3,639,3
1,0,0,1,0,1,0,4,3,1186,3
1,0,1,1,0,0,0,4,3,624,4
1,0,1,1,0,0,0,4,3,623,4
1,0,1,1,0,0,0,4,3,622,4
1,0,1,1,0,0,0,4,3,621,4
1,0,1,1,0,0,0,4,3,620,4
1,0,1,1,0,0,0,4,3,619,4
1,0,1,1,0,0,0,4,3,618,4
1,0,1,1,0,0,0,4,3,617,4
1,0,1,1,0,0,0,4,3,616,4
1,0,1,1,0,0,0,4,3,615,4
1,0,1,1,0,0,0,4,3,614,4
1,0,1,1,0,0,0,4,3,613,4
1,0,1,1,0,0,0,4,3,612,4
1,0,1,1,0,0,0,4,3,611,4
0,0,1,0,1,1,0,4,3,1156,0
0,0,1,0,1,1,0,4,3,1155,0
0,0,1,0,1,1,0,4,3,1154,0
0,0,1,0,1,1,0,4,3,1153,0
0,0,1,0,1,1,0,4,3,1152,0
1,0,1,1,0,0,0,4,3,625,4
0,0,1,0,1,1,0,4,3,1150,0
1,0,1,1,0,0,0,4,3,626,4
1,0,1,0,0,1,0,4,3,1176,0
1,0,1,1,0,0,0,4,3,641,4
1,0,1,1,0,0,0,4,3,640,4
1,1,0,1,0,0,0,4,3,676,3
1,1,0,1,0,0,0,4,3,675,3
1,0,1,1,0,0,0,4,3,639,4
1,0,1,1,0,0,0,4,3,638,4
1,0,1,1,0,0,0,4,3,637,4
1,0,1,1,0,0,0,4,3,636,4
1,0,1,1,0,0,0,4,3,635,4
1,0,1,0,0,1,0,4,3,1190,0
1,0,1,1,0,0,0,4,3,634,4
1,0,1,0,0,1,0,4,3,1187,0
1,0,1,1,0,0,0,4,3,633,4
1,1,0,1,0,0,0,4,3,671,3
1,0,1,1,0,0,0,4,3,631,4
1,0,1,1,0,0,0,4,3,630,4
1,0,1,0,0,1,0,4,3,1179,0
1,0,1,1,0,0,0,4,3,629,4
1,0,1,1,0,0,0,4,3,628,4
1,0,1,1,0,0,0,4,3,627,4
1,0,1,1,0,0,0,4,3,642,4
0,0,1,0,1,1,0,4,3,1149,0
0,0,1,0,1,1,0,4,3,1146,0
0,0,1,1,1,0,0,4,3,1072,1
0,0,1,1,1,0,0,4,3,1071,1
0,0,1,1,1,0,0,4,3,1070,1
0,0,1,1,1,0,0,4,3,1069,1
0,0,1,1,1,0,0,4,3,1068,1
0,0,1,1,1,0,0,4,3,1067,1
0,0,1,1,1,0,0,4,3,1066,1
0,0,1,1,1,0,0,4,3,1065,1
0,0,1,1,1,0,0,4,3,1064,1
0,0,1,1,1,0,0,4,3,1063,1
0,0,1,1,1,0,0,4,3,1062,1
0,0,1,1,1,0,0,4,3,1061,1
0,0,1,1,1,0,0,4,3,1060,1
0,0,1,1,1,0,0,4,3,1059,1
0,0,1,1,1,0,0,4,3,1058,1
0,0,1,1,1,0,0,4,3,1057,1
0,0,1,1,1,0,0,4,3,1056,1
0,0,1,1,1,0,0,4,3,1055,1
0,0,1,1,1,0,0,4,3,1054,1
0,0,1,1,1,0,0,4,3,1073,1
0,0,1,0,1,1,0,4,3,1147,0
1,0,1,0,1,0,0,4,3,1079,1
1,0,1,0,1,0,0,4,3,1081,1
0,0,1,0,1,1,0,4,3,1145,0
0,0,1,0,1,1,0,4,3,1144,0
0,0,1,0,1,1,0,4,3,1143,0
0,0,1,0,1,1,0,4,3,1142,0
0,0,1,0,1,1,0,4,3,1141,0
0,0,1,0,1,1,0,4,3,1135,0
0,0,1,0,1,1,0,4,3,1134,0
0,0,1,0,1,1,0,4,3,1133,0
0,0,1,0,1,1,0,4,3,1132,0
0,0,1,0,1,1,0,4,3,1109,1
0,0,1,0,1,1,0,4,3,1108,1
0,0,1,0,1,1,0,4,3,1106,1
1,0,1,0,1,0,0,4,3,1087,1
1,0,1,0,1,0,0,4,3,1086,1
1,0,1,0,1,0,0,4,3,1085,1
1,0,1,0,1,0,0,4,3,1084,1
1,0,1,0,1,0,0,4,3,1083,1
1,0,1,0,1,0,0,4,3,1082,1
0,0,1,0,1,1,0,4,3,1131,0
1,0,1,0,1,0,0,4,3,1080,1
1,0,1,1,0,0,0,4,3,645,4
1,0,1,1,0,0,0,4,3,646,4
1,0,1,1,0,0,0,4,3,648,4
1,0,1,1,0,0,0,4,3,1052,2
1,0,1,1,0,0,0,4,3,1053,2
1,0,1,1,0,0,0,4,3,1054,2
1,0,1,1,0,0,0,4,3,1055,2
1,0,1,1,0,0,0,4,3,1056,2
1,0,1,1,0,0,0,4,3,1058,2
1,0,1,1,0,0,0,4,3,1059,2
1,0,1,1,0,0,0,4,3,1060,2
1,0,1,1,0,0,0,4,3,1061,2
1,0,1,1,0,0,0,4,3,1062,2
1,0,1,1,0,0,0,4,3,1063,2
1,0,1,1,0,0,0,4,3,1064,2
1,0,1,1,0,0,0,4,3,1065,2
1,0,1,1,0,0,0,4,3,1066,2
1,0,1,1,0,0,0,4,3,1067,2
1,0,1,1,0,0,0,4,3,1068,2
1,0,1,1,0,0,0,4,3,1069,2
1,0,1,1,0,0,0,4,3,1070,2
1,0,1,1,0,0,0,4,3,1071,2
1,0,1,1,0,0,0,4,3,1050,2
1,0,1,1,0,0,0,4,3,1072,2
1,0,1,1,0,0,0,4,3,1049,2
1,0,1,1,0,0,0,4,3,1047,2
1,0,1,1,0,0,0,4,3,1028,2
1,0,1,1,0,0,0,4,3,1029,2
1,0,1,1,0,0,0,4,3,1030,2
1,0,1,1,0,0,0,4,3,1031,2
